id,market,base,quote,granularity,start,o,h,l,c,v
4001,1,2,1,DAILY,"2019-11-21 00:00:00",7616.480000000000000000000000000000,7720.000000000000000000000000000000,6775.470000000000000000000000000000,7283.030000000000000000000000000000,33676.509509420000000000000000000000
4002,1,2,1,DAILY,"2019-11-20 00:00:00",8082.970000000000000000000000000000,8114.970000000000000000000000000000,7374.500000000000000000000000000000,7616.460000000000000000000000000000,16947.018432200000000000000000000000
4003,1,2,1,DAILY,"2019-11-19 00:00:00",8123.360000000000000000000000000000,8222.410000000000000000000000000000,8030.050000000000000000000000000000,8082.960000000000000000000000000000,5296.455661650000000000000000000000
4004,1,2,1,DAILY,"2019-11-18 00:00:00",8168.840000000000000000000000000000,8197.820000000000000000000000000000,7980.070000000000000000000000000000,8123.360000000000000000000000000000,7360.995502590000000000000000000000
4005,1,2,1,DAILY,"2019-11-17 00:00:00",8501.000000000000000000000000000000,8501.010000000000000000000000000000,8015.000000000000000000000000000000,8168.840000000000000000000000000000,9864.119563420000000000000000000000
4006,1,2,1,DAILY,"2019-11-16 00:00:00",8481.000000000000000000000000000000,8637.010000000000000000000000000000,8371.020000000000000000000000000000,8500.010000000000000000000000000000,3754.244854340000000000000000000000
4007,1,2,1,DAILY,"2019-11-15 00:00:00",8457.480000000000000000000000000000,8531.030000000000000000000000000000,8423.000000000000000000000000000000,8481.000000000000000000000000000000,2712.339569820000000000000000000000
4008,1,2,1,DAILY,"2019-11-14 00:00:00",8630.010000000000000000000000000000,8773.220000000000000000000000000000,8361.000000000000000000000000000000,8457.480000000000000000000000000000,10940.915410780000000000000000000000
4009,1,2,1,DAILY,"2019-11-13 00:00:00",8758.340000000000000000000000000000,8784.610000000000000000000000000000,8558.010000000000000000000000000000,8630.000000000000000000000000000000,5607.479023520000000000000000000000
4010,1,2,1,DAILY,"2019-11-12 00:00:00",8811.000000000000000000000000000000,8838.800000000000000000000000000000,8705.000000000000000000000000000000,8758.340000000000000000000000000000,4486.278750400000000000000000000000
4011,1,2,1,DAILY,"2019-11-11 00:00:00",8721.530000000000000000000000000000,8870.000000000000000000000000000000,8556.560000000000000000000000000000,8810.000000000000000000000000000000,6272.862595570000000000000000000000
4012,1,2,1,DAILY,"2019-11-10 00:00:00",9032.230000000000000000000000000000,9067.340000000000000000000000000000,8590.000000000000000000000000000000,8721.540000000000000000000000000000,7049.928538390000000000000000000000
4013,1,2,1,DAILY,"2019-11-09 00:00:00",8807.890000000000000000000000000000,9150.000000000000000000000000000000,8731.430000000000000000000000000000,9032.230000000000000000000000000000,6070.467985960000000000000000000000
4014,1,2,1,DAILY,"2019-11-08 00:00:00",8763.010000000000000000000000000000,8873.480000000000000000000000000000,8712.520000000000000000000000000000,8807.890000000000000000000000000000,4175.009384470000000000000000000000
4015,1,2,1,DAILY,"2019-11-07 00:00:00",9198.850000000000000000000000000000,9246.000000000000000000000000000000,8660.000000000000000000000000000000,8763.010000000000000000000000000000,12876.555319420000000000000000000000
4016,1,2,1,DAILY,"2019-11-06 00:00:00",9341.270000000000000000000000000000,9375.160000000000000000000000000000,9075.000000000000000000000000000000,9198.840000000000000000000000000000,5989.360915190000000000000000000000
4017,1,2,1,DAILY,"2019-11-05 00:00:00",9322.090000000000000000000000000000,9450.000000000000000000000000000000,9253.660000000000000000000000000000,9341.270000000000000000000000000000,6829.686118190000000000000000000000
4018,1,2,1,DAILY,"2019-11-04 00:00:00",9412.630000000000000000000000000000,9474.890000000000000000000000000000,9169.840000000000000000000000000000,9322.090000000000000000000000000000,7581.216672660000000000000000000000
4019,1,2,1,DAILY,"2019-11-03 00:00:00",9206.520000000000000000000000000000,9600.000000000000000000000000000000,9127.000000000000000000000000000000,9412.530000000000000000000000000000,8361.958777400000000000000000000000
4020,1,2,1,DAILY,"2019-11-02 00:00:00",9308.520000000000000000000000000000,9380.000000000000000000000000000000,9068.300000000000000000000000000000,9206.520000000000000000000000000000,4294.500414010000000000000000000000
4021,1,2,1,DAILY,"2019-11-01 00:00:00",9253.090000000000000000000000000000,9393.000000000000000000000000000000,9210.000000000000000000000000000000,9308.520000000000000000000000000000,4559.265388370000000000000000000000
4022,1,2,1,DAILY,"2019-10-31 00:00:00",9159.960000000000000000000000000000,9299.990000000000000000000000000000,9057.270000000000000000000000000000,9253.120000000000000000000000000000,7774.271454080000000000000000000000
4023,1,2,1,DAILY,"2019-10-30 00:00:00",9164.450000000000000000000000000000,9433.000000000000000000000000000000,8950.000000000000000000000000000000,9159.480000000000000000000000000000,8326.961917900000000000000000000000
4024,1,2,1,DAILY,"2019-10-29 00:00:00",9431.360000000000000000000000000000,9431.360000000000000000000000000000,8991.330000000000000000000000000000,9164.440000000000000000000000000000,9862.676994210000000000000000000000
4025,1,2,1,DAILY,"2019-10-28 00:00:00",9225.060000000000000000000000000000,9575.000000000000000000000000000000,9068.190000000000000000000000000000,9430.800000000000000000000000000000,12640.197485340000000000000000000000
4026,1,2,1,DAILY,"2019-10-27 00:00:00",9555.890000000000000000000000000000,9939.690000000000000000000000000000,9180.590000000000000000000000000000,9226.500000000000000000000000000000,16736.972583280000000000000000000000
4027,1,2,1,DAILY,"2018-10-26 00:00:00",6404.870000000000000000000000000000,6421.760000000000000000000000000000,6390.000000000000000000000000000000,6409.120000000000000000000000000000,2332.791502410000000000000000000000
4028,1,2,1,DAILY,"2018-10-25 00:00:00",6395.580000000000000000000000000000,6450.000000000000000000000000000000,6383.540000000000000000000000000000,6404.870000000000000000000000000000,4134.910058110000000000000000000000
4029,1,2,1,DAILY,"2018-10-24 00:00:00",6415.970000000000000000000000000000,6422.000000000000000000000000000000,6377.500000000000000000000000000000,6395.580000000000000000000000000000,3747.244901730000000000000000000000
4030,1,2,1,DAILY,"2018-10-23 00:00:00",6395.130000000000000000000000000000,6471.000000000000000000000000000000,6395.130000000000000000000000000000,6415.980000000000000000000000000000,5193.916888790000000000000000000000
4031,1,2,1,DAILY,"2018-10-22 00:00:00",6407.640000000000000000000000000000,6411.500000000000000000000000000000,6360.000000000000000000000000000000,6395.140000000000000000000000000000,4036.625693070000000000000000000000
4032,1,2,1,DAILY,"2018-10-21 00:00:00",6415.870000000000000000000000000000,6427.630000000000000000000000000000,6377.770000000000000000000000000000,6407.650000000000000000000000000000,4004.826026810000000000000000000000
4033,1,2,1,DAILY,"2018-10-20 00:00:00",6413.990000000000000000000000000000,6452.870000000000000000000000000000,6405.570000000000000000000000000000,6415.880000000000000000000000000000,2611.790726570000000000000000000000
4034,1,2,1,DAILY,"2018-10-19 00:00:00",6382.990000000000000000000000000000,6420.000000000000000000000000000000,6369.000000000000000000000000000000,6414.000000000000000000000000000000,3425.842677680000000000000000000000
4035,1,2,1,DAILY,"2018-10-18 00:00:00",6394.960000000000000000000000000000,6409.610000000000000000000000000000,6353.860000000000000000000000000000,6382.990000000000000000000000000000,3816.485359630000000000000000000000
4036,1,2,1,DAILY,"2018-10-17 00:00:00",6443.690000000000000000000000000000,6489.830000000000000000000000000000,6355.000000000000000000000000000000,6394.960000000000000000000000000000,7212.213941350000000000000000000000
4037,1,2,1,DAILY,"2018-10-16 00:00:00",6457.100000000000000000000000000000,6459.990000000000000000000000000000,6411.190000000000000000000000000000,6443.700000000000000000000000000000,5507.266620580000000000000000000000
4038,1,2,1,DAILY,"2018-10-15 00:00:00",6440.430000000000000000000000000000,6493.110000000000000000000000000000,6375.000000000000000000000000000000,6457.110000000000000000000000000000,10080.991357300000000000000000000000
4039,1,2,1,DAILY,"2018-10-14 00:00:00",6183.520000000000000000000000000000,6810.000000000000000000000000000000,6151.580000000000000000000000000000,6440.420000000000000000000000000000,21436.336563820000000000000000000000
4040,1,2,1,DAILY,"2018-10-13 00:00:00",6196.010000000000000000000000000000,6288.450000000000000000000000000000,6151.000000000000000000000000000000,6183.490000000000000000000000000000,3763.118346200000000000000000000000
4041,1,2,1,DAILY,"2018-10-12 00:00:00",6188.010000000000000000000000000000,6212.000000000000000000000000000000,6178.000000000000000000000000000000,6196.000000000000000000000000000000,3842.859290970000000000000000000000
4042,1,2,1,DAILY,"2018-10-11 00:00:00",6154.680000000000000000000000000000,6235.200000000000000000000000000000,6111.970000000000000000000000000000,6188.010000000000000000000000000000,5574.647391160000000000000000000000
4043,1,2,1,DAILY,"2018-10-10 00:00:00",6524.560000000000000000000000000000,6524.560000000000000000000000000000,6033.340000000000000000000000000000,6154.690000000000000000000000000000,20730.763494240000000000000000000000
4044,1,2,1,DAILY,"2018-10-09 00:00:00",6589.480000000000000000000000000000,6591.320000000000000000000000000000,6445.480000000000000000000000000000,6524.560000000000000000000000000000,6387.671986440000000000000000000000
4045,1,2,1,DAILY,"2018-10-08 00:00:00",6607.530000000000000000000000000000,6612.860000000000000000000000000000,6552.500000000000000000000000000000,6589.480000000000000000000000000000,4580.909742720000000000000000000000
4046,1,2,1,DAILY,"2018-10-07 00:00:00",6569.990000000000000000000000000000,6681.190000000000000000000000000000,6545.630000000000000000000000000000,6608.070000000000000000000000000000,5447.875486570000000000000000000000
4047,1,2,1,DAILY,"2018-10-06 00:00:00",6552.420000000000000000000000000000,6585.010000000000000000000000000000,6491.810000000000000000000000000000,6570.000000000000000000000000000000,2625.498209880000000000000000000000
4048,1,2,1,DAILY,"2018-10-05 00:00:00",6593.940000000000000000000000000000,6594.390000000000000000000000000000,6536.000000000000000000000000000000,6552.430000000000000000000000000000,2725.256474890000000000000000000000
4049,1,2,1,DAILY,"2018-10-04 00:00:00",6547.450000000000000000000000000000,6641.000000000000000000000000000000,6510.580000000000000000000000000000,6593.940000000000000000000000000000,5347.264432140000000000000000000000
4050,1,2,1,DAILY,"2018-10-03 00:00:00",6466.030000000000000000000000000000,6603.010000000000000000000000000000,6454.380000000000000000000000000000,6547.450000000000000000000000000000,6676.802823020000000000000000000000
4051,1,2,1,DAILY,"2018-10-02 00:00:00",6498.470000000000000000000000000000,6507.950000000000000000000000000000,6398.960000000000000000000000000000,6466.030000000000000000000000000000,6264.419520330000000000000000000000
4052,1,2,1,DAILY,"2018-10-01 00:00:00",6572.830000000000000000000000000000,6591.370000000000000000000000000000,6452.000000000000000000000000000000,6498.460000000000000000000000000000,5444.036364310000000000000000000000
4053,1,2,1,DAILY,"2018-09-30 00:00:00",6605.000000000000000000000000000000,6639.330000000000000000000000000000,6474.900000000000000000000000000000,6572.830000000000000000000000000000,7146.810771090000000000000000000000
4054,1,2,1,DAILY,"2018-09-29 00:00:00",6581.000000000000000000000000000000,6642.280000000000000000000000000000,6523.000000000000000000000000000000,6605.000000000000000000000000000000,3698.721067040000000000000000000000
4055,1,2,1,DAILY,"2018-09-28 00:00:00",6620.010000000000000000000000000000,6620.010000000000000000000000000000,6452.020000000000000000000000000000,6581.000000000000000000000000000000,4371.915449330000000000000000000000
4056,1,2,1,DAILY,"2018-09-27 00:00:00",6680.010000000000000000000000000000,6786.730000000000000000000000000000,6528.130000000000000000000000000000,6620.010000000000000000000000000000,9039.129022540000000000000000000000
4057,1,2,1,DAILY,"2018-09-26 00:00:00",6455.650000000000000000000000000000,6734.790000000000000000000000000000,6430.000000000000000000000000000000,6680.010000000000000000000000000000,7878.874061050000000000000000000000
4058,1,2,1,DAILY,"2018-09-25 00:00:00",6435.000000000000000000000000000000,6537.260000000000000000000000000000,6380.620000000000000000000000000000,6455.660000000000000000000000000000,5910.043993060000000000000000000000
4059,1,2,1,DAILY,"2018-09-24 00:00:00",6582.090000000000000000000000000000,6582.100000000000000000000000000000,6320.500000000000000000000000000000,6436.890000000000000000000000000000,9533.999656270000000000000000000000
4060,1,2,1,DAILY,"2018-09-23 00:00:00",6696.990000000000000000000000000000,6716.160000000000000000000000000000,6555.990000000000000000000000000000,6582.090000000000000000000000000000,5562.201729540000000000000000000000
4061,1,2,1,DAILY,"2018-09-22 00:00:00",6707.340000000000000000000000000000,6777.000000000000000000000000000000,6660.050000000000000000000000000000,6696.990000000000000000000000000000,3506.512201240000000000000000000000
4062,1,2,1,DAILY,"2018-09-21 00:00:00",6750.000000000000000000000000000000,6823.000000000000000000000000000000,6628.010000000000000000000000000000,6707.330000000000000000000000000000,5315.786829600000000000000000000000
4063,1,2,1,DAILY,"2018-09-20 00:00:00",6493.110000000000000000000000000000,6777.100000000000000000000000000000,6492.500000000000000000000000000000,6750.000000000000000000000000000000,11391.703223030000000000000000000000
4064,1,2,1,DAILY,"2018-09-19 00:00:00",6386.950000000000000000000000000000,6530.000000000000000000000000000000,6337.000000000000000000000000000000,6493.110000000000000000000000000000,6819.603514870000000000000000000000
